MAL_ID,Name,Score,Genres,Type,Episodes,Aired,Premiered,Licensors,Studios,Source,Ranked,Popularity
40834,Ousama Ranking,0.0,"Action, Adventure, Comedy, Historical, Fantasy, Seinen",TV,0,"Oct, 2021 to ?",0,0,Wit Studio,Manga,0,9645
40835,Aishen Qiaokeli-ing: Wanjie Jinian,6.55,"Harem, Comedy, Romance, School",ONA,1,"Mar 23, 2016",0,0,B.CMAY PICTURES,Web manga,5605,8468
40836,Code Geass: Hangyaku no Lelouch Picture Drama - Kamen Kokuhaku Taikai,5.99,"Comedy, School",Special,1,"Oct 21, 2017",0,0,0,Original,8270,12569
40837,Love: Sayonara wa Iwanai,0.0,Music,Music,1,"Jul 27, 2010",0,0,0,Original,15332,17041
40839,"Kanojo, Okarishimasu",7.37,"Comedy, Romance, School, Shounen",TV,12,"Jul 11, 2020 to Sep 26, 2020",Summer 2020,0,TMS Entertainment,Manga,2025,291
40840,Soumatou,0.0,"Music, Kids",Music,1,"Dec 6, 1977",0,0,0,Original,12197,17089
40841,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen OVA,7.48,"Fantasy, Slice of Life",OVA,1,"Mar 10, 2020",0,0,Ajia-Do,Light novel,1634,3455
40842,Idoly Pride,6.79,Music,TV,12,"Jan 10, 2021 to ?",Winter 2021,Funimation,Lerche,Original,4489,4224
40844,Fantastic World,0.0,"Adventure, Music, Fantasy",ONA,0,"Oct 31, 2016 to ?",0,0,0,Manga,13969,17332
40845,Marudase Kintarou,5.23,Yaoi,Movie,1,"Dec 11, 2020",0,0,Seven,Manga,0,8803
40849,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru Recap,6.15,"Action, Adventure, Comedy, Fantasy",Special,1,"Dec 11, 2019",0,0,White Fox,Light novel,7586,4019
40850,Breakers,6.35,Sports,TV,16,"Jan 7, 2020 to May 26, 2020",Winter 2020,0,Albacrow,Original,6621,5351
40851,Sagashimono (ONA),0.0,"Music, Fantasy",ONA,1,"Dec 10, 2019",0,0,0,Original,11778,15156
40852,Dr. Stone: Stone Wars,8.29,"Sci-Fi, Adventure, Shounen",TV,11,"Jan 14, 2021 to ?",Winter 2021,Funimation,TMS Entertainment,Manga,229,325
40853,Stand By Me Doraemon 2,0.0,"Sci-Fi, Comedy, Kids, Seinen",Movie,1,"Nov 20, 2020",0,0,"Shirogumi, Shin-Ei Animation",Manga,12236,7760
40854,BanG Dream! Garupa☆Pico: Oomori,7.63,"Music, Comedy",TV,26,"May 7, 2020 to Oct 29, 2020",Spring 2020,0,SANZIGEN,Manga,1197,6157
40855,Hajimete no Hitozuma,6.31,Hentai,OVA,2,"May 22, 2020 to Aug 7, 2020",0,0,0,Manga,0,8094
40858,Psycho-Pass 3: First Inspector,7.88,"Action, Sci-Fi, Police, Psychological",Movie,3,"Mar 27, 2020",0,0,Production I.G,Original,698,2235
40859,Gottsuo-sama,0.0,"Kids, Music",Music,1,"Jun 1, 1997",0,0,0,Original,14182,17132
40861,Hakumei no Tsubasa,7.61,"Action, Adventure, Comedy, Kids, Fantasy",ONA,7,"Jan 15, 2020 to Aug 6, 2020",0,0,"Studio Colorido, FILMONY",Game,1252,4543
40863,Oshiri Tantei Movie 2: Tentou Mushi Iseki no Nazo,0.0,"Mystery, Comedy, Kids, Fantasy",Movie,1,0,0,0,Toei Animation,Picture book,0,17275
40868,Chanto...,0.0,"Music, Slice of Life",ONA,1,"Feb 28, 2017",0,0,0,Original,13570,16661
40870,SSSS.Dynazenon,0.0,"Action, Sci-Fi, Mecha",TV,0,"Apr, 2021 to ?",Spring 2021,0,Trigger,Original,0,3304
40873,Granblue Fantasy The Animation Season 2 Extras,6.58,"Adventure, Fantasy",Special,2,"Mar 28, 2020 to Aug 26, 2020",0,0,MAPPA,Game,5480,5580
40876,Ai Zai Xi Yuan Qian,0.0,"Action, Sci-Fi, Romance, Fantasy",ONA,12,"Jul 13, 2019 to Aug 31, 2019",0,0,0,Music,13232,11407
40877,Suki tte Nandarou... Namida,0.0,"Dementia, Music",Music,1,"Jul 3, 2015",0,0,HOTZIPANG,Original,12264,16920
40879,Love Live! Nijigasaki Gakuen School Idol Doukoukai,7.62,"Music, Slice of Life, School",TV,13,"Oct 3, 2020 to Dec 26, 2020",Fall 2020,Funimation,Sunrise,Other,1220,2544
40880,Kiratto Pri☆chan Season 3,6.51,"Music, Slice of Life, Comedy, Magic, Shoujo",TV,0,"Apr 5, 2020 to ?",Spring 2020,0,Tatsunoko Production,Game,5867,10269
40881,Pokemon Movie 23: Coco,0.0,"Action, Game, Adventure, Comedy, Kids, Fantasy",Movie,1,"Dec 25, 2020",0,0,OLM,Game,11558,5318
40885,Can Ci Pin,0.0,Sci-Fi,ONA,0,2021 to ?,0,0,0,Novel,0,13964
40888,Mobile Suit Gakuen: Kaette Kita G-Reco Koushien,0.0,"Comedy, Parody, Mecha",Special,0,"Jan 17, 2020 to ?",0,0,0,Original,15631,12440
40889,Teleport,0.0,Music,Music,1,"Jan 5, 2017",0,0,0,Original,12415,16973
40890,Gundam: G no Reconguista Movie II - Bellri Gekishin,6.17,"Action, Sci-Fi, Space, Mecha",Movie,1,"Feb 21, 2020",0,0,Sunrise,Original,7507,11134
40893,Komatta Jiisan,6.42,"Adventure, Slice of Life, Comedy, Drama, Romance, Seinen",TV,13,"Apr 8, 2020 to Jul 1, 2020",Spring 2020,0,Kachidoki Studio,Manga,6315,7604
40894,Kyokou Suiri Mini Anime,5.71,"Comedy, Demons, Supernatural",ONA,38,"Nov 15, 2019 to Feb 10, 2020",0,0,AQUA ARIS,Manga,9134,6925
40897,Marulk-chan no Nichijou,6.77,"Adventure, Fantasy",Movie,4,"Jan 17, 2020 to Feb 7, 2020",0,0,Kinema Citrus,Manga,4603,4330
40900,Mr.AFFECTiON,7.06,Music,Music,1,"Dec 16, 2019",0,0,Orange,Game,3403,10334
40901,Toji no Miko: Kizamishi Issen no Tomoshibi OVA,6.55,"Action, Fantasy",OVA,2,"Oct 25, 2020 to Nov 29, 2020",0,0,Project No.9,Game,5648,7089
40902,Shokugeki no Souma: Gou no Sara,7.35,"Ecchi, School, Shounen",TV,13,"Apr 11, 2020 to Sep 26, 2020",Spring 2020,0,J.C.Staff,Manga,2131,524
40903,Riyuu,0.0,"Dementia, Music",Music,1,"Aug 22, 2016",0,0,0,Original,11723,16911
40904,Bokutachi no Remake,0.0,Comedy,TV,0,2021 to ?,0,0,feel.,Light novel,0,7566
40905,Tsuki no Buranko,0.0,"Kids, Music, Romance",Music,1,"Oct, 1984",0,0,0,Original,12622,17085
40906,Dragon Quest: Dai no Daibouken (2020),7.08,"Action, Adventure, Fantasy, Shounen",TV,0,"Oct 3, 2020 to ?",Fall 2020,0,Toei Animation,Manga,3277,2528
40907,World Trigger 2nd Season,8.09,"Action, Sci-Fi, Supernatural, School, Shounen",TV,13,"Jan 10, 2021 to ?",Winter 2021,0,Toei Animation,Manga,432,2123
40908,Kemono Jihen,7.56,"Action, Mystery, Demons, Supernatural, Shounen",TV,12,"Jan 10, 2021 to ?",Winter 2021,Funimation,Ajia-Do,Manga,1389,1133
40909,Wan Jie Xian Zong 3rd Season,7.28,"Action, Adventure, Historical, Demons, Romance, Martial Arts, Fantasy",ONA,48,"Oct 17, 2019 to Apr 9, 2020",0,0,Ruo Hong Culture,Web manga,2456,10384
40911,Yuukoku no Moriarty,7.97,"Mystery, Historical, Psychological, Shounen",TV,11,"Oct 11, 2020 to Dec 20, 2020",Fall 2020,Funimation,Production I.G,Manga,572,1089
40914,Aishite Aishite Aishite,6.64,"Music, Dementia",Music,1,"Mar 6, 2015",0,0,0,Music,5168,13174
40917,Kappapa,0.0,"Comedy, Kids, Music",Music,1,"Apr, 1985",0,0,0,Original,14888,16984
40921,Urashimasakatasen no Nichijou Special,0.0,"Slice of Life, Comedy",Special,1,"Feb 26, 2020",0,0,Gainax Kyoto,Music,12730,12069
40922,Inmou,5.78,Hentai,OVA,0,"Mar 27, 2020 to ?",0,0,Seven,Manga,0,8630
40924,22/7: 8＋3=?,6.54,Music,Special,1,"Sep 16, 2020",0,0,A-1 Pictures,Other,5658,6698
40928,Doko kara Kita no,0.0,"Kids, Music",Music,1,1989,0,0,0,Original,13828,16978
40930,Azur Lane: Bisoku Zenshin!,7.0,"Military, Sci-Fi, Slice of Life, Comedy",TV,12,"Jan 12, 2021 to ?",Winter 2021,0,"Yostar Pictures, CANDY BOX",4-koma manga,3623,3718
40932,Null Peta Special,5.62,"Sci-Fi, Comedy",Special,1,"Jan 31, 2020",0,0,Shin-Ei Animation,Original,9388,7752
40934,Bungou to Alchemist: Shinpan no Haguruma,6.33,"Action, Adventure, Fantasy",TV,13,"Apr 4, 2020 to Aug 8, 2020",Spring 2020,Funimation,OLM,Game,6723,2913
40935,Beastars 2nd Season,8.06,"Slice of Life, Psychological, Drama, Shounen",TV,0,"Jan 7, 2021 to ?",Winter 2021,0,Orange,Manga,465,851
40936,Ore wo Suki nano wa Omae dake ka yo: Oretachi no Game Set,7.65,"Comedy, Romance, School",OVA,1,"Sep 2, 2020",0,0,Connect,Light novel,1142,1774
40938,Hige wo Soru. Soshite Joshikousei wo Hirou.,0.0,"Drama, Romance",TV,0,"Apr 5, 2021 to ?",Spring 2021,0,Project No.9,Light novel,0,2718
40939,Marumaru Manul,0.0,Comedy,TV,0,"Jan 6, 2020 to ?",Winter 2020,0,Kachidoki Studio,Digital manga,15471,12419
40940,Zenonzard The Animation,6.08,"Action, Game, Fantasy",ONA,9,"Jan 31, 2020 to Oct 31, 2020",0,0,8bit,Game,7906,5808
40941,Sexfriend Gakuen,5.47,Hentai,OVA,0,"Apr 30, 2020 to ?",0,0,0,Manga,0,8917
40942,Gundam Build Divers Re:Rise 2nd Season,7.55,"Action, Sci-Fi, Mecha",ONA,13,"Apr 9, 2020 to Aug 27, 2020",0,0,Sunrise Beyond,Original,1429,6130
40948,Phantasy Star Online 2: Episode Oracle - Xiao's Report,5.71,"Action, Sci-Fi, Space",Special,1,"Dec 30, 2019",0,0,Gonzo,Game,9116,9670
40953,Lalalacoco,0.0,"Slice of Life, Comedy, Kids",TV,13,"Jan 7, 2020 to Mar 31, 2020",Winter 2020,0,Studio Comet,Other,15256,16652
40956,Enen no Shouboutai: Ni no Shou,7.78,"Action, Supernatural, Shounen",TV,24,"Jul 4, 2020 to Dec 12, 2020",Summer 2020,Funimation,David Production,Manga,860,388
40957,Shin Chuuka Ichiban! 2nd Season,6.63,"Comedy, Shounen",TV,0,"Jan 11, 2021 to ?",Winter 2021,0,"Production I.G, Nihon Ad Systems",Manga,5233,7944
40958,Rail Romanesque,5.02,Slice of Life,TV,12,"Oct 3, 2020 to Dec 19, 2020",Fall 2020,0,Saetta,Visual novel,10604,3686
40959,Jitaku Keibiin 2,6.37,Hentai,OVA,0,"Mar 27, 2020 to ?",0,0,0,Visual novel,0,7913
40960,Cheat Kusushi no Slow Life: Isekai ni Tsukurou Drugstore,0.0,"Comedy, Fantasy",TV,0,"Jul, 2021 to ?",Summer 2021,0,EMT Squared,Light novel,0,5282
40961,Hortensia Saga (TV),5.54,"Action, Adventure, Magic, Fantasy",TV,12,"Jan 7, 2021 to ?",Winter 2021,Funimation,LIDENFILMS,Game,9569,3042
40964,Back Arrow,5.81,"Action, Fantasy, Mecha",TV,24,"Jan 9, 2021 to ?",Winter 2021,Funimation,Studio VOLN,Original,8809,3574
40966,Ling Jian Zun 3rd Season,7.03,"Action, Romance, Fantasy",ONA,40,"Dec 24, 2019 to May 15, 2020",0,0,Soyep,Novel,3547,10372
40967,Bang!Bang!Bang!,6.76,Music,Music,1,"Dec 16, 2019",0,0,ufotable,Music,4613,11292
40969,Jintian Kaishi Zuo Mingxing,6.95,"Music, Slice of Life, Comedy",ONA,13,"Dec 27, 2019 to Mar 20, 2020",0,iQIYI,ASK Animation Studio,Manga,3823,10295
40971,Newsong,6.44,"Sci-Fi, Music",Music,1,"Jan 18, 2012",0,0,0,Music,6233,8262
40974,Kuma Kuma Kuma Bear,7.14,"Adventure, Comedy, Fantasy",TV,12,"Oct 7, 2020 to Dec 23, 2020",Fall 2020,Funimation,EMT Squared,Light novel,3053,1816
40979,Yingxiong Zai Lin,6.92,"Action, Sci-Fi",ONA,12,"Oct 18, 2020 to Dec 27, 2020",0,0,"Green Monster Team, BigFireBird Animation",Novel,3957,5591
40982,Fate/strange Fake,6.52,"Action, Music, Supernatural, Magic, Fantasy",ONA,1,"Dec 31, 2019",0,0,0,Light novel,5772,7667
40983,Hakushon Daimaou 2020,0.0,"Comedy, Fantasy",TV,20,"Apr 11, 2020 to Sep 26, 2020",Spring 2020,0,"Nippon Animation, Tatsunoko Production",Original,14225,11897
40989,Koisuru Asteroid: KiraKira Zoukan-gou,6.01,School,ONA,12,"Jan 4, 2020 to Mar 27, 2020",0,0,0,4-koma manga,8194,8753
40991,Xue Ying Ling Zhu Zhi Qi Yu Pian,7.2,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,4,"Jan 2, 2020 to Jan 23, 2020",0,0,Mili Pictures,Novel,2791,10674
40994,Ni Zai Xing Guang Shen Chu,0.0,"Sci-Fi, Mystery",ONA,12,"Dec 15, 2019 to Feb 23, 2020",0,0,0,Novel,11123,12602
40995,Hentatsu (TV),5.1,"Adventure, Mystery",TV,12,"Jan 4, 2020 to Mar 21, 2020",Winter 2020,0,Yaoyorozu,Original,10494,6980
41005,Ane Naru Mono,0.0,"Horror, Supernatural, Romance, Ecchi",OVA,0,0,0,0,0,Manga,0,5668
41006,Higurashi no Naku Koro ni Gou,7.03,"Mystery, Dementia, Horror, Psychological, Supernatural, Thriller",TV,24,"Oct 1, 2020 to ?",Fall 2020,Funimation,Passione,Visual novel,3542,932
41008,Murenase! Seton Gakuen Special,6.34,"Comedy, School",Special,1,"Jul 3, 2020",0,0,Studio Gokumi,Manga,6706,5183
41011,Psychogram feat. Hatsune Miku,6.4,Music,Music,1,"Aug 9, 2019",0,0,0,Music,6418,14077
41019,Duel Masters Zero: Tokubetsu-hen - Tamashii Shoukan Special!,0.0,"Game, Kids",Special,1,"Mar 29, 2008",0,0,0,Original,13880,15512
41022,Mousou Kanshou Daishou Renmei feat. Hatsune Miku,6.14,Music,Music,1,"Nov 18, 2016",0,0,0,Original,7611,15365
41025,Fumetsu no Anata e,0.0,"Adventure, Supernatural, Drama, Shounen",TV,20,"Apr 12, 2021 to ?",Spring 2021,0,Brain's Base,Manga,0,2119
41028,Sore Ike! Anpanman: Fuwa Fuwa Fuwaly to Kumo no Kuni,0.0,"Comedy, Kids, Fantasy",Movie,1,"Jun 25, 2021",0,0,TMS Entertainment,Picture book,0,15935
41029,Amrita no Kyouen,0.0,"Fantasy, Horror, Mystery",Movie,1,2021,0,0,0,Original,0,10314
41035,Melty Land Nightmare,6.19,Music,Music,1,"Feb 16, 2018",0,0,0,Original,7432,14414
41039,Vanilla,0.0,Music,Music,1,"Dec 8, 2019",0,0,0,Original,12748,16514
41051,Jie Yao,7.01,"Slice of Life, Comedy, Shounen Ai",ONA,13,"Jan 9, 2020 to Mar 26, 2020",0,0,Seven Stone Entertainment,Light novel,3623,5129
41052,Osomatsu-san Movie: Zensetsu Gekijou,6.7,"Comedy, Parody",Special,6,"Nov 6, 2019",0,0,0,Manga,4913,9588
41053,Dorohedoro: Ma no Omake,7.11,"Action, Comedy, Horror, Fantasy, Seinen",Special,6,"Jun 17, 2020",0,0,MAPPA,Manga,3149,3304
41054,High & Low: G-Sword (Special),0.0,"Comedy, Parody",Special,5,"Jul 31, 2017 to Aug 4, 2017",0,0,0,Other,14405,16828
41061,Heya Camp△: Sauna to Gohan to Sanrin Bike,7.44,"Slice of Life, Comedy",Special,1,"May 27, 2020",0,0,C-Station,Manga,1765,5037
41062,Tomica Kizuna Gattai: Earth Granner,5.49,"Action, Adventure, Mecha, Sci-Fi",TV,0,"Apr 5, 2020 to ?",Spring 2020,0,OLM,Other,9712,10759
41063,Mobile Suit Gundam G40,6.12,"Action, Sci-Fi, Mecha",ONA,1,"Jan 1, 2020",0,0,"Sunrise, Bandai Spirits",Original,7711,8173
41068,Texhnolyze: Revisit,5.79,Sci-Fi,Special,1,2004,0,0,0,Original,8876,12154
41074,Digimon Adventure:,6.77,"Action, Adventure, Comedy, Fantasy, Kids",TV,66,"Apr 5, 2020 to ?",Spring 2020,0,Toei Animation,Other,4580,2514
41075,Code Geass: Hangyaku no Lelouch DVD Magazine Picture Drama,0.0,Comedy,Special,4,"Dec 21, 2007 to Jan 25, 2008",0,0,0,Original,13693,12724
41078,Dou Hun Wei Zhi Xuan Yue Qiyuan,0.0,"Adventure, Fantasy",ONA,12,"Jun 19, 2018 to Sep 4, 2018",0,0,Yi Chen Animation,Original,13860,13349
41079,Dou Hun Wei Zhi Xuan Yue Qiyuan II,0.0,"Adventure, Fantasy",ONA,13,"Nov 27, 2018 to Feb 19, 2019",0,0,Yi Chen Animation,Original,13858,15850
41080,Jue Ming Xiang Ying,0.0,"Action, Sci-Fi, Mecha",ONA,30,"Jun 2, 2019 to Dec 15, 2019",0,0,BUILD DREAM,Original,14722,13932
41081,Dou Hun Wei Zhi Xuan Yue Qiyuan III,0.0,"Adventure, Fantasy",ONA,13,"May 27, 2019 to Aug 19, 2019",0,0,Yi Chen Animation,Original,13849,16399
41084,Made in Abyss 2,0.0,"Sci-Fi, Adventure, Mystery, Drama, Fantasy",0,0,0,0,0,0,Web manga,0,1662
41090,"""Star""t",5.53,Music,Music,1,"Oct 21, 2019",0,0,0,Original,9588,12466
41091,Tanitsu Shikousei Overbloom,5.71,Music,Music,1,"Dec 3, 2019",0,0,0,Original,9126,13506
41092,Minna e wo Check!,5.47,Music,Music,1,"Jan 7, 2020",0,0,0,Original,9768,13393
41093,Yao Jing Zhong Zhi Shou Ce,6.57,"Action, Slice of Life, Comedy, Drama, Ecchi, Fantasy",ONA,14,"Jan 17, 2020 to Apr 10, 2020",0,0,BigFireBird Animation,Manga,5526,5090
41094,Xian Wang de Richang Shenghuo,7.19,"Adventure, Slice of Life, Comedy, Demons, Fantasy, School",ONA,15,"Jan 18, 2020 to Mar 28, 2020",0,bilibili,Haoliners Animation League,Light novel,2832,2027
41096,Inunaki-mura x Taka no Tsume-dan,0.0,"Comedy, Horror, Parody",ONA,1,"Jan 17, 2020",0,0,0,Other,14603,14607
41097,Motto Shitte Fukushima!,0.0,"Music, Slice of Life",ONA,0,"Feb 18, 2019 to ?",0,0,0,Original,15694,17283
41099,Re-raise,6.92,Music,Music,1,"Jan 20, 2020",0,0,0,Game,3952,10398
41100,Keshikko,0.0,"Music, Kids",ONA,0,"Jan 7, 2019 to ?",0,0,0,Original,14999,17273
41101,Poccolies,0.0,"Slice of Life, Kids",TV,0,"Apr 6, 2020 to ?",Spring 2020,0,Kachidoki Studio,Other,11584,15048
41102,Suna no Akari,0.0,"Music, Fantasy",Special,1,"Jun 28, 2017",0,0,0,Original,12265,15383
41103,Koi to Yobu ni wa Kimochi Warui,0.0,"Comedy, Romance",TV,0,"Apr, 2021 to ?",Spring 2021,0,Nomad,Web manga,0,4072
41105,Chihayafuru 3: Ima Hitotabi no,6.66,"Game, Slice of Life, Sports, Drama, School, Josei",Special,1,"Jan 29, 2020",0,0,Madhouse,Manga,5064,6274
41109,Log Horizon: Entaku Houkai,7.28,"Action, Game, Adventure, Magic, Fantasy",TV,12,"Jan 13, 2021 to ?",Winter 2021,Funimation,Studio Deen,Light novel,2419,1086
41111,Dennou Senshi Dokan-kun: Champ Dokan,0.0,"Comedy, Mecha, Parody, Sports",Special,1,"Jun 20, 2007",0,0,0,Original,13796,17332
41112,Tobidase! Dokan-kun Specials,0.0,"Comedy, Mecha, Parody",Special,2,"Aug 24, 2012",0,0,DLE,Original,12523,17457
41113,Soba Dokan,0.0,"Comedy, Parody, Mecha",Special,1,"Mar 20, 2009",0,0,0,Original,12093,17386
41114,Olga no Russia Gokouza,0.0,"Slice of Life, Comedy",TV,11,"Jan 15, 2007 to Mar 26, 2007",Winter 2007,0,DLE,Original,11321,17224
41115,Arms Rally,0.0,"Military, Adventure, Cars, Sports",TV,11,"Jan 15, 2007 to Mar 26, 2007",Winter 2007,0,Iyasakadou Film,Original,13339,16457
41116,Kakugen! Kakuza Tousan,0.0,"Comedy, Drama, Historical, Parody",TV,13,"Jan 5, 2008 to Mar 29, 2008",Winter 2008,0,0,Original,14814,17332
41117,Gozonji! Kakuza Tousan,0.0,"Cars, Drama, Historical, Parody",TV,11,"Jul 7, 2007 to Dec 31, 2007",Summer 2007,0,0,Original,14176,17115
41118,Kakuza Tousan,0.0,"Comedy, Drama, Historical, Parody",TV,11,"Jan 15, 2007 to Mar 26, 2007",Winter 2007,0,0,Original,14822,16906
41119,Kakuza Tousan Specials,0.0,"Comedy, Drama, Historical, Parody",Special,2,"Jun 20, 2007",0,0,0,Original,14823,17461
41120,Fugou Keiji: Balance:Unlimited,7.56,"Mystery, Comedy, Police",TV,11,"Apr 10, 2020 to Sep 25, 2020",Spring 2020,Aniplex of America,CloverWorks,Novel,1381,674
41124,Zashiki Warashi no Tatami-chan,5.23,"Comedy, Horror, Supernatural",ONA,12,"Apr 10, 2020 to Jun 26, 2020",0,0,Zero-G,Original,10277,7149
41132,Tokyo Autumn Session,7.57,Music,Music,1,"Jan 24, 2020",0,0,CloverWorks,Music,1360,7043
41135,Dream,6.12,"Adventure, Music, Kids, Fantasy",ONA,1,"Jan 24, 2020",0,0,Toei Animation,Original,7689,13352
41136,Kobara Support x Kamiusagi Rope,0.0,"Comedy, Slice of Life",ONA,2,"Jul 15, 2019",0,0,0,Original,15085,16360
41137,Battle Spirits: Kakumei no Galette,0.0,"Game, Military, Sci-Fi, Adventure, Demons",ONA,0,"Aug 28, 2020 to ?",0,0,Bandai Namco Pictures,Card game,13427,11528
41146,Kandagawa Jet Girls OVA,5.6,"Sports, Ecchi",OVA,1,"Jan 24, 2020",0,0,TNK,Original,9430,6774
41156,Kirakira Shougakusei Celeb-chan,0.0,"Comedy, Parody",TV,11,"Jan 15, 2007 to Mar 26, 2007",Winter 2007,0,0,Original,15045,17352
41158,Leonardo Hakase to Kirin-mura no Nakama-tachi,0.0,"Comedy, Kids",ONA,15,"Nov, 2007 to Jan, 2008",0,0,0,Original,15284,17178
41159,Leonardo Hakase to Kirin-mura no Nakama-tachi (TV),0.0,"Comedy, Kids",TV,13,"Jan 5, 2008 to Mar 29, 2008",Winter 2008,0,0,Original,15291,17310
41160,Leonardo Hakase to Kirin-mura no Nakama desho,0.0,"Comedy, Kids",TV,26,"Apr 5, 2008 to Sep 27, 2008",Spring 2008,0,0,Original,15286,17354
41161,Leonardo Hakase to Kirin-mura no Nakama desho: Halloween Party Da yo Kirin-mura!,0.0,"Comedy, Kids",Special,1,"Oct 25, 2008",0,0,0,Original,15289,17444
41164,Ruru-chan no Jisatsu Haishin,7.35,Music,Music,1,"Jan 8, 2020",0,0,0,Original,2105,10660
41167,Crescent Rise,6.82,Music,Music,1,"Jan 27, 2020",0,0,0,Game,4341,11792
41168,Nakitai Watashi wa Neko wo Kaburu,7.39,"Comedy, Supernatural, Drama, Romance, School",ONA,1,"Jun 18, 2020",0,0,Studio Colorido,Original,1944,879
41169,Love Live! Superstar!!,0.0,"Music, Slice of Life, School",TV,0,"Jul, 2021 to ?",Summer 2021,0,0,Other,0,4871
41170,Ryou,0.0,"Dementia, Music",Movie,1,2014,0,0,0,Original,11749,16642
41171,Muku na Kisetsu,0.0,Music,Music,1,"Oct 14, 2015",0,0,Onionskin,Original,15708,16886
41174,Watashi no Tenshi,6.6,Music,Music,1,"Dec 21, 2019",0,0,0,Original,5368,13166
41176,Hitchcock,6.99,Music,Music,1,"Apr 11, 2018",0,0,0,Original,3676,12307
41177,Parade,6.54,Music,Music,1,"Mar 11, 2019",0,0,0,Original,5693,13108
41178,Juntoumei Shounen,6.32,Music,Music,1,"Mar 9, 2018",0,0,Minakata Laboratory,Original,6780,14112
41179,Kumo to Yuurei,6.36,"Music, Slice of Life",Music,1,"Aug 13, 2018",0,0,0,Original,6593,13828
41180,Ame to Cappuccino,6.71,Music,Music,1,"Aug 1, 2019",0,0,0,Original,4844,12355
41181,Dakara Boku wa Ongaku wo Yameta,6.96,"Music, Slice of Life",Music,1,"May 4, 2019",0,0,0,Original,3763,11607
41182,Love Live! Sunshine!! Photo Session,5.95,Comedy,Movie,10,"Jan 4, 2019",0,0,0,Original,8388,9720
41183,Mofumofuiction,0.0,"Dementia, Music",Movie,1,"Mar 2, 2018",0,0,0,Original,15622,16733
41184,Kirakira Shougakusei Celeb-chan Specials,0.0,"Comedy, Parody",Special,7,"Jun 20, 2007",0,0,0,Original,15046,17468
41185,CP,0.0,Music,Music,1,"Jan 27, 2020",0,0,0,Original,13733,16324
41190,"Annyeong, Tyrano: Yeong-wonhi, Hamkke",0.0,"Adventure, Kids",Movie,1,"Aug 14, 2019",0,0,Tezuka Productions,Picture book,13297,13837
41191,Hikaru no Go Recaps,6.28,"Game, Supernatural, Shounen",Special,2,"Jan 29, 2003 to Oct 29, 2003",0,0,0,Manga,6986,11376
41192,Wena Wrist,5.42,"Military, Music",Special,1,"Jan 28, 2020",0,0,0,Original,9887,14440
41193,Star Night Snow,6.24,Music,Music,1,"Jan 6, 2017",0,0,0,Music,7165,14539
41194,Darwin's Game: Log Line,6.31,"Action, Mystery, Shounen",Special,1,"Feb 1, 2020",0,0,Nexus,Manga,6820,4997
41195,Kokoro Yohou,7.57,"Music, Romance",Music,1,"Jan 30, 2020",0,0,Enishiya,Original,1377,8524
41199,Ninja Box 2nd Season,0.0,"Action, Comedy, Kids, Fantasy",ONA,16,"Oct 24, 2019 to Feb 13, 2020",0,0,0,Game,11177,17233
41200,Suketto Sanjou!! The Animation,6.78,Hentai,OVA,0,"Apr 24, 2020 to ?",0,0,0,Manga,0,7270
41202,"Kokoro Magic ""A to Z""",7.17,Music,Music,1,"Oct 30, 2019",0,0,Sunrise,Other,2914,8725
41203,Mugen no Ryvius: Light,0.0,"Sci-Fi, Space",Special,6,"Dec 21, 2000",0,0,0,Original,15694,14141
41205,Kouya no Kotobuki Hikoutai Kanzenban,0.0,"Action, Military, Adventure",Movie,1,"Sep 11, 2020",0,0,0,Original,15179,8998
41206,Digimon Adventure: 20 Shuunen Memorial Story,6.74,"Adventure, Drama",ONA,5,"Feb 1, 2020 to Dec 18, 2020",0,0,Toei Animation,Original,4703,7571
41207,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",6.86,Hentai,OVA,1,"Apr 24, 2020",0,0,Studio 1st,Visual novel,0,7777
41210,Wan Jie Shen Zhu 2nd Season,6.78,"Adventure, Fantasy",ONA,48,"Feb 1, 2020 to Jul 8, 2020",0,0,Ruo Hong Culture,Manga,4555,12128
41211,Fukai ni Nemuru Oujo no Abaddon The Animation,5.96,Hentai,ONA,0,"Jan 24, 2020 to ?",0,0,Peak Hunt,Game,0,10151
41212,Niplheim no Karyuudo,5.29,Hentai,ONA,0,"Jan 25, 2020 to ?",0,0,0,Game,0,10756
41215,Xixing Ji Zhi Jijie Pian,0.0,"Action, Adventure, Historical, Martial Arts, Fantasy",ONA,22,"Sep 28, 2019 to Jan 31, 2020",0,0,BYMENT,Manga,12933,13421
41217,Pianoman,6.48,"Music, Demons, Psychological, Fantasy",ONA,1,"Jan 17, 2020",0,0,Echoes,Original,6008,11680
41218,Nangoku Shounen Papuwa-kun: Hoshi Kudaru Yoru ni Aimashou,0.0,"Adventure, Comedy, Shounen",OVA,1,"Dec 7, 1994",0,0,Nippon Animation,Manga,15770,17118
